,Album,Song,Link,lyrics
71,Stars Dance (2013),Stars Dance,https://lyrics.az/selena-gomez/stars-dance/stars-dance.html,"Wake up to your dreams, and watch them come true
I make you whisper my name, I never leave the rule
Brighter day I will be your muse
No other girl can make you feel the way I do
I can make the stars dance up the moon
I can make the stars dance if you want me to
The sky set me right so make me understand
I can make the stars dance, dance for you
Don't be afraid, close your eyes
Let me take you to places that you've never be tonight
I thought by now you realize
I can do any think I put my mind to
I can make the stars dance up the moon
I can make the stars dance if you want me to
The sky set me right so make me understand
I can make the stars dance, dance for you 



sponsored links
Every think I touch, every think I do will open up the Heaven
It's just instead we was crying we falling in love
Nothing is forever because we are just stars, stars
I can make the stars dance up the moon
I can make the stars dance if you want me to
The sky set me right so make me understand
I can make the stars dance, dance, dance for you, you
I can make the stars dance
I can make the stars dance
I can make, I can make, I can make
I can make the stars dance
The sky set me right so make me understand
I can make the stars dance, dance, dance for you, you, you
Dance, dance, dance"
72,Stars Dance (2013),Undercover,https://lyrics.az/selena-gomez/stars-dance/undercover.html,"I look at you and all I wanna do is just disappear
I got a craving for you, baby, can we get out of here?
You're a s**y machine, you're a Hollywood dream
And you got me feeling like a homecoming queen
Let's drop out of this crowd, somewhere no one's allowed
I want you
All to myself, I want you all to myself
And nobody else, yeah
You don't need no other lover, we can keep it undercover
Find me in the shadows and pull the shades
Damn until tomorrow
And make sure that no, nobody follows
You don't need no other lover, we can keep it undercover
You don't need no other lover, we can keep it undercover
I wanna find a place where we can be alone in the dark
And you can never get me like a math that you know by heart
sponsored links
You're a s**y machine, you're a Hollywood dream
And you got me feeling like a homecoming queen



Let's drop out of this crowd, somewhere no one's allowed
I want you
All to myself, I want you all to myself
And nobody else, yeah
You don't need no other lover, we can keep it undercover
Find me in the shadows and pull the shades
Damn until tomorrow
And make sure that no, nobody follows
You don't need no other lover, we can keep it undercover
You don't need no other lover, we can keep it undercover
I wanna find a place where we can be alone in the dark
And you can never get me like a math that you know by heart
All to myself, I want you all to myself
And nobody else, yeah
You don't need no other lover
You don't need no other lover
You don't need no other lover
We can keep it undercover
You dent need no other lover, we can keep it undercover
You don't need no other lover, we can keep it undercover"
73,Stars Dance (2013),Write Your Name,https://lyrics.az/selena-gomez/stars-dance/write-your-name.html,"Eee, eee, eee, eee
Take my arm take my head
Make you walk like a man
Write your name
Gonna write your name
Hurts so good
Love and pain
When all fades
You remain
Write your name
Gonna write your name
Write your name
Across my heart
Write your name
Over every part
And we could be worlds apart
sponsored links
Write your name
Across my heart
Write your name
Gonna write your name
Write your name
Gonna write your name
Come on in leave your scar
When you're gone you're never far
Write your name
Gonna write your name
Come for me all you are
Offer me signature
Write your name
Gonna write your name
Write your name
Across my heart
Write your name
Over every part
And we could be worlds apart



Write your name
Across my heart
Write your name
Gonna write your name
Write your name
Gonna write your name
It's your name across my heart
Written in gold
A permanent mark
Love engraved it's what we are
More than words, this love is art
Poetry motion put it right there
Deeper than skin crystal clear
Let us not fake titanium aid
Forever here forever saved
Write your name
Across my heart
Write your name
Across my heart
Write your name
Over every part
And we could be worlds apart
Write your name
Across my heart
Write your name
Gonna write your name
Write your name
Gonna write your name
Write your name
Gonna write your name
Write your name
Gonna write your name"
74,When The Sun Goes Down (2011),Bang Bang Bang,https://lyrics.az/selena-gomez/when-the-sun-goes-down/bang-bang-bang.html,"Yeah... Yeah...
Woah... woah... oh
My new boy used to be a model
He looks way better than you, he looks way better than you do
My new boy gets it how to get me
His love is deeper, you know, he's a real keeper, you know, oh
Bang, bang bang, I'm breaking in
Stealing all my love back, giving it to him
Bang, bang bang, this time I win, I thought your love was all that, 'til I let him in
You're gonna be the one, you're gonna be the one,
You're gonna be the one, you're gonna be the one that's hopin'
You're gonna be the one, you're gonna be the one,
When I'm done having fun, your gonna be the one that's broken
My new boy knows the way I want it,
sponsored links
He's got more swagger than you, he's got more swagger than you do
My new boy really likes to flaunt this,
He's not hiding me, you know, he's showing me off, you know
Bang, bang bang, I'm breaking in
Stealing all my love back, giving it to him
Bang, bang bang, this time I win, I thought your love was all that,
'Til I let him in
You're gonna be the one, you're gonna be the one,
You're gonna be the one, you're gonna be the one that's hopin'



You're gonna be the one, you're gonna be the one,
When I'm done having fun, you're gonna be the one that's broken
I hope you slip and fall and trip all over my heart,
And just lay there alone, yeah you got what you wanted
On your hands and knees, grasping for air, grasping for me
Baby don't hold your breath, I've moved on to the next
Oh woah
On to the next one, on to the next one
Oh woah
On to the next one, on to the next one
Bang, bang bang, I'm breaking in
Stealing all my love back, giving it to him
Bang, bang bang, this time I'll win, it thought your love was all that,
Until I let him in
You're gonna be the one, you're gonna be the one,
You're gonna be the one, you're gonna be the one that's mopin'
You're gonna be the one, you're gonna be the one,
When I'm out having fun, you're gonna be the one that's broken
Bang, bang bang, I'm breaking in
Stealing all my love back, giving it to him
Bang, bang bang, this time I'll win, it thought your love was all that,
'Til I let him in"
75,When The Sun Goes Down (2011),Dices,https://lyrics.az/selena-gomez/when-the-sun-goes-down/dices.html,"Nada que temer,
Nada que cambiar.
Verse 1:
Por ti me olvide,
De quien yo era en realidad,
Contigo me quede,
Como un diamante sin brillar,
No quiero ser asi,
Espejo de tu vanidad,
Prefiero ser de mi,
Sin nada que temer,
Nada que cambiar.
Lanananananananananananana,
Lanananananananananananana,
Yo me siento asi,
sponsored links
Bella y autentica.
Lanananananananananananana,
Lanananananananananananana,
No sere por ti una flor de metal,
No no.
Dices,
Que soy imperfecta,
Que tu eres mi dueño,
Que ando de inmadura todo el tiempo,
Dices,
Que hablo cosas tontas,
Que no te merezco,
Quien te crees que eres?
Dime quien...
Verse 2:
Te pido por favor,
Que no me quieras controlar,
Entregame tu amor,
Sin condiciones nada mas,
Permiteme vivir,
Soñando esta realidad,
No es que soy asi,
Distinta sin igual.
Lanananananananananananana,
Lanananananananananananana,
Yo me siento asi, 



Bella y autentica.
Lanananananananananananana,
Lanananananananananananana,
No sere por ti una flor de metal,
No no.
Chorus:
Dices,
Que soy imperfecta,
Que tu eres mi dueño,
Que ando de inmadura todo el tiempo,
Dices,
Que hablo cosas tontas,
Que no te merezco,
Quien te crees que eres?
Dime quien...
Bridge:
Dices que soy una niña,
Que me tienen consentida,
Dices que soy diferente,
Ciertamente ciertamente,
Soy lo que me gusta ser,
No me quieras detener,
Mirame bien,
No estoy hecha de papel,
Dices.
Chorus:
Dices,
Que soy imperfecta,
Que tu eres mi dueño,
Que ando de inmadura todo el tiempo,
Dices,
Que hablo cosas tontas,
Que no te merezco,
Quien te crees que eres?
Dime quien...
Chorus:
Dices,
Que soy imperfecta,
Que tu eres mi dueño,
Que ando de inmadura todo el tiempo,
Dices,
Que hablo cosas tontas,
Que no te merezco,
Quien te crees que eres?
Dime quien..."
76,When The Sun Goes Down (2011),Fantasma De Amor,https://lyrics.az/selena-gomez/when-the-sun-goes-down/fantasma-de-amor.html,"Mi dolor se apagó, ya puedo respirar
Le di la espalda al amor que te pude dar
En el aire va tu voz
Hace un eco entre mi ser
En el aire va tu voz
Estoy contemplando el lugar donde caminamos
Tu presencia sigue aquí, dándome la mano
Fuiste el mal donde viví, y al que nunca volveré
Fuiste el mal donde viví,
Coro:
Voy a reír y a soñar,
Te tendré que superar
Viviré la señal que me da el destino
Me cansé de llorar,
Se acabó tu tempestad
sponsored links
Serás aquel fantasma de amor que olvidaré
Ya no pensaré nunca más en lo pasado
Para mí, quedarás en un diario de papel
Que difícil deshacer cada instante del ayer
Tu fantasma me atormenta
Coro:
Voy a reír y a soñar, 



Te tendré que superar
Viviré la señal que me da el destino
Me cansé de llorar,
Se acabó tu tempestad
Serás aquel fantasma de amor que olvidaré
Hoy es el día en que me aparto de tu recuerdo
Hoy es el día en que libero todo lo que fuiste tú
Hoy es el día en que me alejo de mi miedo, mi confusión
Aunque yo aún te llevo dentro de mi corazón...
Coro:
Voy a reír y a soñar,
Te tendré que superar
Viviré la señal que me da el destino
Me cansé de llorar,
Se acabó tu tempestad
Serás aquel fantasma de amor que olvidaré.
Voy a reír y a soñar,
Viviré la señal que me da el destino
Me cansé de llorar,
Se acabó tu tempestad
Serás aquel fantasma de amor que olvidare"
77,When The Sun Goes Down (2011),Hit The Lights,https://lyrics.az/selena-gomez/when-the-sun-goes-down/hit-the-lights.html,"It's the boy you never told I like you
It's the girl you let get away
It's the one you saw that day on the train
But you freeked out and walked away
It's the plane you wanna catch to Vegas
Things you swear you'll do before you die
It's the city of love that waits for you
But you're too damn scared to fly
Hit the lights, let the music move you
Lose yourself tonight, come alive
Let the moment take you, lose control tonight
It's the time that you totally screwed up
Still you're trying get it out your brain
It's the fight you had when you didn't make up
It's the past that you're dying to change
It's all the money the you're saving
sponsored links
While the good life pa**es by
It's all the dreams that never came true
'cause you're too damn scared to try



Hit the lights, let the music move you
Lose yourself tonight, come alive
Let the moment take you, lose control tonight
It's a mad mad world, gotta make an escape
It's a perfect world, when you go all the way
Hit the lights, let the music move you
Lose yourself tonight
So let's go go go go
All the way, yeah let's go go go
Night and day, from the floor to the rafters
People raise your gla**es
We could dance forever
Hit the lights, let the music move you
Lose yourself tonight, come alive
Let the moment take you, lose control tonight
It's a mad mad world, gotta make an escape
It's a perfect world, when you go all the way
Hit the lights, let the music move you
Lose yourself tonight"
78,When The Sun Goes Down (2011),Love You Like A Love Song,https://lyrics.az/selena-gomez/when-the-sun-goes-down/love-you-like-a-love-song.html,"It's been said and done, every beautiful thoughts been already sung and I guess right now, here's another one
So your melody will play on and on with the best of 'em
You are beautiful like a dream come alive, incredible
A center full of miracle, lyrical.You saved my life again and I want you to know baby
Chorus
I, I love you like a love song, baby (3x)
And I keep it in re-pe-pe- peat
I, I love you like a love song, baby (3x)
And I keep hittin in re-pe-pe-peat
Constantly, boy, you played through my mind like a symphony.
There's no way to describe what you do to me.
You just do to me, what you do and it feels like I've been rescued, I've been set free



I am hypnotized by your destiny
You are magical, lyrical, beautiful, and you are and I want you to know, baby
Chorus
I, I love you like a love song, baby (3x)
sponsored links
And I keep it in re-pe-pe- peat
I, I love you like a love song, baby (3x)
And I keep hittin in re-pe-pe-peat
Bridge
No one can pause, you stand alone to every record I own.
Music to my heart, that's what you are.
A song that goes on and on
I, I love you like a love song, baby (3x)
And I keep it in re-pe-pe- peat
I, I love you like a love song, baby(3x)
I love you like a love song."
79,When The Sun Goes Down (2011),Middle Of Nowhere,https://lyrics.az/selena-gomez/when-the-sun-goes-down/middle-of-nowhere.html,"You left me spinning like a disco
Trying but I don't know
If I can stand straight
You took me left when you knew I was right
Now I got to try to fight to make it through the day
I never knew what you were capable of
Baby, I would've kept my heart
But I gave it up
Baby, I fell in love
Now I don't know what it's done
Chorus:
It's so cold with nobody to hold me
You're so wrong when you told me
You would never leave me by myself
Out in the middle of nowhere
Now I'm lost
sponsored links
Trying to make it on my own
I thought I could never do this,
So numb but now I'm walking by myself
Out in the middle of nowhere
You left me broken like a record
Baby, I'm hurt and I don't want to play anymore
Missed every sign
Believed ever lie
And I was waiting for more
I never knew what you were capable of
Baby, I would've kept my heart
But I gave it up
Baby, I fell in love
Now I don't know what it's done



Chorus:
It's so cold with nobody to hold me
You're so wrong when you told me
You would never leave me by myself
Out in the middle of nowhere
Now I'm lost
Trying to make it on my own
I thought I could never do this,
So numb but now I'm walking by myself
Out in the middle of nowhere
You took my heart off my sleeve
But now I'm taking it back
Baby, here I come
You took advantage of me
I don't appreciate that, that
You son of a gun
It's so cold with nobody to hold me
You're so wrong when you told me
You would never leave me by myself
Out in the middle of nowhere
Chorus:
It's so cold with nobody to hold me
You're so wrong when you told me
You would never leave me by myself
Out in the middle of nowhere
Now I'm lost
Trying to make it on my own
I thought I could never do this,
So numb but now I'm walking by myself
Out in the middle of nowhere"
80,When The Sun Goes Down (2011),My Dilemma,https://lyrics.az/selena-gomez/when-the-sun-goes-down/my-dilemma.html,"You make me so upset sometimes
I feel like I could lose my mind...
The conversation goes nowhere
Because you're never gonna take me there...
And I know, what I know
And I know you're no good for me
Yeah I know, what I know
And I know it's not meant to be
Here's my dilemma
One half of me wants ya
And the other half wants to forget
My-my-my dilemma
From the moment I met ya
I just can't get you out of my head
And I tell myself to run from you
But I find myself attracted to my dilemma,
sponsored links
My dilemma, it's you, it's you
Your eyes have told a thousand lies
But I believe them when they look in mine...
I heard the rumors but you won't come clean
I guess I'm hoping it's because of me...
And I know, what I know
And I know you're no good for me
Yeah I know, what I know
And I know it's not meant to be
Here's my dilemma
One half of me wants ya



And the other half wants to forget
My-my-my dilemma
From the moment I met ya
I just can't get you out of my head
And I tell myself to run from you
But I find myself attracted to my dilemma,
My dilemma, it's you, it's you
Woah, I could live without you
Your smile, your eyes
The way you make me feel inside
I could live without you
But I don't wanna
I don't wanna
Oh
Oh, you make me so upset sometimes
Here's my dilemma
One half of me wants ya
And the other half wants to forget
My-my-my dilemma
From the moment I met ya
I just can't get you out of my head
(Can't get you out of my)
And I tell myself to run from you
But I find myself attracted to my dilemma,
My dilemma, it's you, it's you
(It's you, it's you)
It's you, it's you, it's you, it's you (it's you...)
It's you, it's you, it's you
My-My-My Dilemma"
81,When The Sun Goes Down (2011),Outlaw,https://lyrics.az/selena-gomez/when-the-sun-goes-down/outlaw.html,"Sl1: You've been riding this horse a long time
Why can't you find what you've been looking for?
Always greener on the other side
Always beleving there must be something more
Never stay very long anywhere
As the next girl you leave gets smaller
In your rear-view mirror
Re: You're an outlaw
You're an outlaw
You're an outlaw running from love
If you tear her world apart
You have no regrets
If there's a key to your heart
No one has found it yet
You've an outlaw
You've an outlaw
sponsored links
You've an outlaw
You've an outlaw running from love
Sl2: Your reputation's getting out of control
I can't beleve she bilieves one word you said



Before I let you take my girlfriend home
I've got to warn her about the price on your head
It must feel so alone out there
Always running away from someone
But you get more nowhere
Re: You're an outlaw
You're an outlaw...
Bridge: I'm from the Lone Star State
I'm ready to bring you in, oh
I'm gonna seal your fate
Make you pay for all your sins, oh, oh-oh
You've been riding this horse a long time
I've had my eye on you all night
I'm gonna find a way to make you mind
I know, even though
Re: 2x: You're an outlaw
You're an outlaw
You're an outlaw running from love
If you tear her world apart
You have no regrets...
... stop running"
82,When The Sun Goes Down (2011),That's More Like It,https://lyrics.az/selena-gomez/when-the-sun-goes-down/thats-more-like-it.html,"When I wanted you, you did not reciprocate
When I needed you, you would always show up late
But things have changed, and I've got the upper hand
You come runnin' and I've got you eating out of my hand
[Chorus]
That's more like it, yeah
That's more like it
Make my dinner, bring it to me
That's more like it, That's more like it
Yeah, That's more like it
Yeah, That's more like it
I see where and when it happens
That's more like it!
When my birthday came, you would not remember it
When I talked to you, you were never listenin'
sponsored links
But tables turn, and it's great to be on top
Got you great to appreciate the good that you've got



[Chorus]
That's more like it, yeah
That's more like it
Make my dinner, bring it to me
That's more like it, That's more like it
Yeah, That's more like it
Yeah, That's more like it
I see where and when it happened
That's more like it!
[Bridge]
I like hocolate
And I like daisies
Maybe better write this down
I love cashmere, and I want diamonds
Ready for my ma**age right now
Right now
[Chorus]
That's more like it, yeah
That's more like it
Make my dinner, bring it to me
That's more like it, That's more like it
Yeah, That's more like it
Yeah, That's more like it
I see where and when it happens
That's more like it!"
83,When The Sun Goes Down (2011),When The Sun Goes Down,https://lyrics.az/selena-gomez/when-the-sun-goes-down/when-the-sun-goes-down.html,"Been a long day, waiting for the night to come
I check my Iphone,
Let me see what's going on, going on, going on
Help me DJ, play my favorite song,
Make the speakers shake, speakers shake
Now everybody wants to sing along, sing along,
When the night is here
The only thing on my mind is having a good time when the moon appears
You can always hear us say
[Chorus]
The party doesn't start 'til the sun goes down
That's when everything starts moving,
Everybody out when the sun goes down
Ahh,ahh,ahh
The music isn't on till it's way too loud,
That's when everyone starts dancing
sponsored links
Everybody shout when the sun goes down
When the sun goes down
When the sun goes down
When the sun goes down
Oh oh oh oh yeah
Pushing my hands up,
I'm feeling good now
On the dance floor,
We can turn it inside out, inside out
When the night is here,
The only thing on my mind is having good time with my friends



That's real, you can always hear us say
[Chorus]
The party doesn't start 'til the sun goes down
That's when everything starts moving,
Everybody out when the sun goes down
Ahh,ahh,ahh
The music isn't on till it's way too loud,
That's when everyone starts dancing
Everybody shout when the sun goes down
When the sun goes down
When the sun goes down
When the sun goes down
Oh oh oh oh yeah
Down,down,down
The sun is going down, down,down
When the moon appears, you can always hear us say
When the stars come out, you can always here us say
[Chorus]
The party doesn't start 'til the sun goes down
That's when everything starts moving,
Everybody out when the sun goes down
Ahh,ahh,ahh
The music isn't on till it's way too loud,
That's when everyone starts dancing
Everybody shout when the sun goes down
When the sun goes down
When the sun goes down
When the sun goes down
Oh oh oh yeah"
84,When The Sun Goes Down (2011),Whiplash,https://lyrics.az/selena-gomez/when-the-sun-goes-down/whiplash.html,"Verse 1:
Baby no lights
Hits the spotlight
I'm in my fly
To take you away
I'm feelin so free
You're makin me crazy
Th:at's what you do
That's what you do
Lets go now
Lickety split
You fell in a bash
She falls in a pit saying ""hello darling""
Twisted insanity
Falling humanity
All that I want is some tranquility
sponsored links
Do you hear me
Do you hear me
Well come on boy
Chorus:
Come on and take me to the other side
I'm gonna wait I wanna look into your eyes
I'm so in love I think I'm gonna crash and get
Whiplash whiplash whiplash
It's up to you and I don't wanna give you clues
I'm goin fast I think we got enough to lose
Don't look back or else were gonna crash and get
Whiplash whiplash whiplash
Verse 2:
Like a first kiss
With the sweet list
Of some love song
Oh yeah
With this melody
Fallin over me
It makes me weak
So damn weak
So lets go now
Lickety split
You fell and a bash
She falls in a pit saying ""hello darling""
Twisted insanity
Fallen humanity
All I want is some tranquility
Do you hear me
Do you hear me
Well come on boy
Chorus:
Come on and take me to the other side
I'm gonna wait I wanna look into your eyes
I'm so in love I think I'm gonna crash and get
Whiplash whiplash whiplash
It's up to you and I don't wanna give you clues
I'm goin fast I think we got enough to lose
Don't look back or else were gonna crash and get
Whiplash whiplash whiplash
Bridge:
Lalalalalalala
Lalalalalalala
Lala lalala
Lalalalalalala
Lalalalalalala
Lala lalala
So lets go now
Chorus:
Come on and take me to the other side
I'm gonna wait I wanna look into your eyes
I'm so in love I think I'm gonna crash and get
Whiplash whiplash whiplash
It's up to you and I don't wanna give you clues
I'm goin fast I think we got enough to lose
Don't look back or else were gonna crash and get
Whiplash whiplash whiplash



Verse 1:
Baby no lights
Hits the spotlight
I'm in my fly
To take you away
I'm feelin so free
You're makin me crazy
Th:at's what you do
That's what you do
Lets go now
Lickety split
You fell in a bash
She falls in a pit saying ""hello darling""
Twisted insanity
Falling humanity
All that I want is some tranquility
Do you hear me
Do you hear me
Well come on boy
Chorus:
Come on and take me to the other side
I'm gonna wait I wanna look into your eyes
I'm so in love I think I'm gonna crash and get
Whiplash whiplash whiplash
It's up to you and I don't wanna give you clues
I'm goin fast I think we got enough to lose
Don't look back or else were gonna crash and get
Whiplash whiplash whiplash
Verse 2:
Like a first kiss
With the sweet list
Of some love song
Oh yeah
With this melody
Fallin over me
It makes me weak
So damn weak
So lets go now
Lickety split
You fell and a bash
She falls in a pit saying ""hello darling""
Twisted insanity
Fallen humanity
All I want is some tranquility
Do you hear me
Do you hear me
Well come on boy
Chorus:
Come on and take me to the other side
I'm gonna wait I wanna look into your eyes
I'm so in love I think I'm gonna crash and get
Whiplash whiplash whiplash
It's up to you and I don't wanna give you clues
I'm goin fast I think we got enough to lose
Don't look back or else were gonna crash and get
Whiplash whiplash whiplash
Bridge:
Lalalalalalala
Lalalalalalala
Lala lalala
Lalalalalalala
Lalalalalalala
Lala lalala
So lets go now
Chorus:
Come on and take me to the other side
I'm gonna wait I wanna look into your eyes
I'm so in love I think I'm gonna crash and get
Whiplash whiplash whiplash
It's up to you and I don't wanna give you clues
I'm goin fast I think we got enough to lose
Don't look back or else were gonna crash and get
Whiplash whiplash whiplash"
85,A Year Without Rain (2010),A Year Without Rain,https://lyrics.az/selena-gomez/a-year-without-rain/a-year-without-rain.html,"Oooh
Ooh
Can you feel me
When I think about you
With every breath I take
Every minute
No matter what I do
My world is an empty place
Like I've been wandering the desert
For a thousand days.
Don't know if it's a mirage
But I always see your face baby
I'm missing you so much
Can't help it I'm in love
A day without you is like
A year without rain
sponsored links
I need you by my side
Don't know how I'll survive
A day without you is like
A year without rain
Oh ay oh
Whoa
Oh ay oh
The stars are burnin
I hear your voice in my mind
Can't you hear me calling
My heart us yearning
Like the ocean that's running dry
Catch me I'm falling
It's like the ground is crumbling
Underneath my feet won't you save me
There's gonna be a monsoon when you get back to me
Ho baby 



I'm missing you so much
Can't help it I'm in love
A day without you is like
A year without rain
I need you by my side
Don't I now how I'll survive
A day without you is like
A year without rain
Oh Ah oh
Whoa
Oh ah oh
So let this drought come to an end
And may this desert flower again
I'm so glad you found me
Stick around me
Baby baby baby ooh
It's a world of wonder
With you in my life
So hurry baby don't
Waste no more time
I need you here
I can't explain
But a day without you
Is like a year without rain
Oh ay oh
I'm missing you so much
Can't help it I'm in love
A day without you is like
A year without rain
I need you by my side
Don't know how I'll survive
A day without you is like
A year without rain
Oh ah oh
Whoa
Oh ah oh
Hoo
Oooh
Oooh"
86,A Year Without Rain (2010),Ghost Of You,https://lyrics.az/selena-gomez/a-year-without-rain/ghost-of-you.html,"Turn my back to the door
Feel so much better now
Don't even try anymore
Nothing left to lose
There's a voice that's in the air
Saying don't look back nowhere
There's a voice that's always there
And I'll never be
Quite the same as I was before
This part of you still remains
Though it's out of focus
You're just somewhere that I've been
And I won't go back again
You're just somewhere that I've been
I'm breathing in, breathing out
Ain't that what it's all about
sponsored links
Living life, crazy loud
Like I have the right to
No more words in my mouth
Nothing left to figure out, but
I don't think I'll ever break through
The ghost of you
And I'll never be like I was
The day I met you
Too naive, yes I was
Boy that's why I let you win
Wear your memory like a stain
Can't erase or numb the pain
Here to stay with me forever
I'm breathing in, breathing out
Ain't that what it's all about



Living life, crazy loud
Like I have the right to
No more words in my mouth
Nothing left to figure out, but
I don't think I'll ever break through
The ghost of you
One of these days I'll wake up from
This bad dream I'm dreaming
One of these days I'll pray that
I'll be over, over, over you
One of these days I'll realize that
I'm so tired of feeling confused
But for now there's a reason that
You're still here in my heart
I'm breathing in, breathing out
Ain't that what it's all about
Living life, crazy loud
Like I have the right to
No more words in my mouth
Nothing left to figure out, but
I don't think I'll ever break through
The ghost of you
Breathing in, breathing out
Breathing in, breathing out
Like I have the right to
No more words in my mouth
Nothing left to figure out, but
I don't think I'll ever break through
The ghost of you"
87,A Year Without Rain (2010),Headfirst,https://lyrics.az/selena-gomez/a-year-without-rain/headfirst.html,"We talk on the phone every night
I'm losin' sleep
And when we hang up, you're in my dreams
You're everywhere I go, or so it seems
And when I get around you I say stupid things
And things I don't mean I'm falling head first over you (over you)
I'm fallin' head first over you
You're fillin' me up
Just like a balloon
I'm slippin and i'm falling headfirst
I'm fallin' for you, I'm fallin' for you Boy give me a sign, show me the light
Cause i'mma hangin on to every word you say
And my hair colour's blonde, is that okay?
Cause I'm getting the feeling that I just can change,
Do you feel the same way? I'm falling head first over you (over you)
I'm fallin' head first over you
You're fillin' me up,



Just like a balloon
I'm slippin and i'm falling Headfirst
I'm fallin' for you, I'm fallin' for you,with the things that you do, I'm fallin' for you, I'm fallin, I'm fallin, I'm fallin
With the things that you do
(Headfirst, headfirst, headfirst, headfirst, headfirst)
The things that you do! I'm falling head first over you (over you)
I'm fallin' head first over you
You're fillin' me up
Just like a balloon
I'm slippin and i'm falling baby (headfirst) I'm falling head first over you (over you)
I'm fallin' head first over you
(You got me feelin)
You're fillin' me up
Just like a balloon'
I'm slippin and i'm falling baby
I'm falling for you, i'm falling for you
I'm fallin for you...."
88,A Year Without Rain (2010),Intuition,https://lyrics.az/selena-gomez/a-year-without-rain/intuition.html,"(feat. Eric Bellinger)
I feel like I'm walking in the sky, whoa whoa
Yesterday tears were in my eyes, whoa whoa
Was a bad day, yeah I've been there before but
I keep my head up so I don't have those anymore, I
Made a choice to be the best that I could ever be
Gotta stay positive, ignore the negativity
I'm gonna follow my intuition
Telling myself to listen
Everything's gonna be okay
It's gonna be a good day
Oh oh oh oh oh oh oh oh oh oh
It's gonna be a good day
Follow my intuition
It's gonna be a good day
I gotta go with what feels right, whoa whoa
sponsored links
Don't always need a reason why, whoa whoa
What's the problem compared to
The weight of the world
Quit trying to please every
Man, woman, boy and girl
Better pick up the pace
There ain't no time to waste
Tomorrow's never promised
So I started living for today



I'm gonna follow my intuition
Telling myself to listen
Everything's gonna be okay
It's gonna be a good day
Oh oh oh oh oh oh oh oh oh oh
It's gonna be a good day
Follow my intuition
It's gonna be a good day
All I know is that I just gotta let go
Let it come back, it's always easy to know
But sometimes it just gets so confusing
Feel like I don't know what I'm doing
But I trust my hear in any way
Cause could be better at, at everything
You see what's meant to be is gonna happen
You know it's gonna be a good day
I'm gonna follow my intuition
I said it's gonna be a good day
Everything's gonna be okay
It's gonna be a good day
Oh oh oh oh oh oh oh oh oh oh
It's gonna be a good day
Follow my intuition
It's gonna be a good day
Oh oh oh oh oh oh oh oh oh oh
It's gonna be a good day
Follow my intuition"
89,A Year Without Rain (2010),Kiss And Tell,https://lyrics.az/selena-gomez/a-year-without-rain/kiss-and-tell.html,"When you walk, you don't leave tracks
When you talk they don't talk back
Believe in every word you say
But they don't know, they don't, don't know
Secrets that you just cant keep
Promises that you made me
You twisted it to suit yourself,
But now I know, I know, I know
Ooh everything that I told you
Ooh you just smile and then you Kiss and tell
Everything I say
Stuck inside your little web
Everybody wants to know, yeah
Lips that lie
Cover your track
Sold me out and
You just laugh
Say we're friends until the end, yeah, but you Don't mean it
You don't mean it
You don't mean it, you don't mean it, no I wish I could take it back
You want it all but you cant have that
People falling at your feet,
But they don't know, they don't, don't know
You're gonna figure out real soon
The dirty deeds will catch up to you



Its crumbling beneath your feet,
But you don't know, you don't, don't know
Ooh everything that I told you
Ooh you just smile and then you Kiss and tell
Everything I say
Stuck inside your little web
Everybody wants to know, yeah
Lips that lie
Cover your track
Sold me out and
You just laugh
Say we're friends until the end, yeah, but you Don't mean it
You don't mean it
You don't mean it, you don't mean it, no Ooh everything that I told you
Ooh everything that I told you Ooh you just smile and then you Kiss and tell
Everything I say
Stuck inside your little web
Everybody wants to know, yeah
Lips that lie
Cover your track
Sold me out and
You just laugh
Say we're friends until the end, yeah, but you Don't mean it
You don't mean it
You don't mean it, you don't mean it, no"
90,A Year Without Rain (2010),Live Like There's No Tomorrow,https://lyrics.az/selena-gomez/a-year-without-rain/live-like-theres-no-tomorrow.html,"If time could tune in today and we left too many things to say
If we could turn it back what would we want to change?
but now's the time to take a chance
C'mon, we got to make a stand
What if we gotta lose the choices in our hands
And we can find a way to do anything if we try to
Live like there's no tomorrow,
(cause all we have is here right now)
Love like it's all that we know.
(The only chance that we ever found)
Believe in what we feel inside,
Believe in it and it'll never die.
So never let this life pa** us by.
Live like there's no tomorrow.
It never was a night at day and then the week will fade away
Let it be. nothing less. and let the dreams remain.
sponsored links
Take a leap and fade and hope you fly, feel what it's like to be alive
Give it all, what we've got and lay it all on the line
And we can find a way to do anything if we try to
Live like there's no tomorrow,



(cause all we have is here right now)
Love like it's all that we know.
(The only chance that we ever found)
Believe in what we feel inside,
Believe in it and it'll never die.
So never let this life pa** us by.
Live like there's no tomorrow.
Will you be by my side?
We'll do this together.
Just you and Me.
Nothing is impossible.
Nothing is impossible!
Live like there's no tomorrow,
(cause all we have is here right now)
Love like it's all that we know.
(The only chance that we ever found)
Believe in what we feel inside,
Believe in it and it'll never die.
So never let this life pa** us by
Live like there's no tomorrow.
Live like there's no tomorrow,
(cause all we have is here right now)
Love like it's all that we know.
(The only chance that we ever found)
Believe in what we feel inside,
Believe in it and it'll never die..."
